Model,Feature Group,Batch Size,Patience,Epochs,Learning Rate,Monitor Metric,Test Accuracy
DNN-4,jitter,128,5,50,0.001,val_accuracy,0.1875
DNN-5,hnr,64,3,100,0.0005,val_accuracy,0.1875
DNN-3,pitch_variation,64,10,50,0.0005,val_accuracy,0.1875
DNN-2,intonation,64,3,100,0.001,val_accuracy,0.1875
DNN-7,chroma,64,10,100,0.0001,val_accuracy,0.1875
DNN-6,intonation,128,3,50,0.001,val_accuracy,0.1875
DNN-6,intonation,128,5,100,0.0005,val_accuracy,0.1875
DNN-4,jitter,128,10,50,0.0001,val_accuracy,0.1875
DNN-0,jitter,128,5,50,0.0001,val_accuracy,0.1875
DNN-0,jitter,128,5,50,0.001,val_accuracy,0.1875
DNN-2,pitch_variation,64,10,100,0.0005,val_accuracy,0.1875
DNN-4,chroma,128,3,100,0.0001,val_accuracy,0.1875
DNN-4,chroma,128,5,100,0.0001,val_accuracy,0.1875
DNN-4,speech_emphasis,128,5,100,0.0001,val_accuracy,0.1875
DNN-9,jitter,128,3,100,0.001,val_accuracy,0.1875
DNN-4,spectral_rolloff,64,3,50,0.0005,val_accuracy,0.1875
DNN-9,intonation,64,3,100,0.0001,val_accuracy,0.1875
DNN-5,jitter,128,5,50,0.0005,val_accuracy,0.1875
DNN-0,mean_pitch,64,5,50,0.001,val_accuracy,0.1875
DNN-8,plp,64,10,100,0.001,val_accuracy,0.1875
DNN-2,mean_pitch,64,10,100,0.0001,val_accuracy,0.1875
DNN-0,mean_pitch,64,10,50,0.0005,val_accuracy,0.1875
DNN-2,mean_pitch,64,5,50,0.0001,val_accuracy,0.1875
DNN-5,pitch_variation,64,5,100,0.0005,val_accuracy,0.1875
DNN-2,mean_pitch,64,3,50,0.0001,val_accuracy,0.1875
DNN-3,hnr,128,5,50,0.0005,val_accuracy,0.1875
DNN-8,intonation,128,5,100,0.0005,val_accuracy,0.1875
DNN-3,hnr,64,10,100,0.0005,val_accuracy,0.1875
DNN-7,plp,64,3,50,0.0001,val_accuracy,0.1875
DNN-9,pitch_variation,128,3,100,0.0005,val_accuracy,0.1875
DNN-4,zcr,128,10,50,0.0001,val_accuracy,0.1875
DNN-0,mean_pitch,128,3,100,0.0001,val_accuracy,0.1875
DNN-0,zcr,64,5,100,0.0001,val_accuracy,0.1875
DNN-4,zcr,128,3,100,0.0001,val_accuracy,0.1875
DNN-9,pitch_variation,64,10,50,0.001,val_accuracy,0.1875
DNN-9,pitch_variation,128,5,100,0.0001,val_accuracy,0.1875
DNN-5,intonation,128,3,50,0.001,val_accuracy,0.1875
DNN-0,mean_pitch,64,3,50,0.0005,val_accuracy,0.1875
DNN-7,mean_pitch,64,10,100,0.0005,val_accuracy,0.1875
DNN-7,mean_pitch,64,10,50,0.001,val_accuracy,0.1875
DNN-6,pitch_variation,128,5,100,0.0005,val_accuracy,0.1875
DNN-6,pitch_variation,128,5,50,0.0005,val_accuracy,0.1875
DNN-4,jitter,128,10,100,0.0005,val_accuracy,0.1875
DNN-8,plp,64,3,100,0.0005,val_accuracy,0.1875
DNN-2,hnr,64,10,100,0.001,val_accuracy,0.1875
DNN-2,intonation,128,10,50,0.0005,val_accuracy,0.1875
DNN-7,mean_pitch,128,5,50,0.001,val_accuracy,0.1875
DNN-3,pitch_variation,128,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-2,intonation,128,10,100,0.001,val_accuracy,0.1805555522441864
DNN-2,intonation,128,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-2,hnr,64,3,50,0.001,val_accuracy,0.1805555522441864
DNN-2,hnr,64,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-2,intonation,128,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-8,mean_pitch,64,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-6,jitter,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-6,intonation,64,5,100,0.0005,val_accuracy,0.1805555522441864
DNN-9,hnr,128,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-2,hnr,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-0,hnr,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-2,intonation,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,pitch_variation,64,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-9,pitch_variation,128,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-7,pitch_variation,128,5,50,0.001,val_accuracy,0.1805555522441864
DNN-7,pitch_variation,64,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-7,plp,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-2,mean_pitch,64,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-8,intonation,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-8,intonation,64,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-5,pitch_variation,64,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-5,pitch_variation,64,5,100,0.001,val_accuracy,0.1805555522441864
DNN-0,intonation,64,3,100,0.001,val_accuracy,0.1805555522441864
DNN-2,intonation,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-0,logmel,64,5,50,0.001,val_accuracy,0.1805555522441864
DNN-0,mean_pitch,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-0,mean_pitch,128,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-7,mean_pitch,64,5,50,0.001,val_accuracy,0.1805555522441864
DNN-0,mean_pitch,64,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-0,mean_pitch,64,5,100,0.001,val_accuracy,0.1805555522441864
DNN-0,mean_pitch,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-3,pitch_variation,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-0,jitter,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,jitter,128,10,50,0.001,val_accuracy,0.1805555522441864
DNN-4,plp,64,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-4,plp,64,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-4,spectral_rolloff,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,jitter,64,5,100,0.001,val_accuracy,0.1805555522441864
DNN-5,intonation,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-5,intonation,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-4,spectral_rolloff,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-1,hnr,64,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-4,speech_emphasis,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-0,spectral_centroid,128,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-0,spectral_centroid,64,5,100,0.001,val_accuracy,0.1805555522441864
DNN-3,pitch_variation,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-3,pitch_variation,64,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-8,hnr,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-8,hnr,64,5,100,0.001,val_accuracy,0.1805555522441864
DNN-8,intonation,128,3,100,0.001,val_accuracy,0.1805555522441864
DNN-8,intonation,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-4,chroma,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-7,hnr,64,10,100,0.001,val_accuracy,0.1805555522441864
DNN-1,spectral_centroid,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-4,jitter,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-1,pitch_variation,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-1,pitch_variation,128,3,50,0.001,val_accuracy,0.1805555522441864
DNN-1,pitch_variation,128,3,100,0.001,val_accuracy,0.1805555522441864
DNN-1,mean_pitch,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-1,pitch_variation,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-1,pitch_variation,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-2,intonation,64,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-2,intonation,64,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-4,speech_emphasis,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-5,hnr,128,5,50,0.001,val_accuracy,0.1805555522441864
DNN-5,hnr,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-6,mean_pitch,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-6,mean_pitch,64,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-5,hnr,128,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-1,pitch_variation,64,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-8,pitch_variation,64,5,100,0.001,val_accuracy,0.1805555522441864
DNN-8,pitch_variation,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,64,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-3,mean_pitch,64,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-3,jitter,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-5,pitch_variation,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-5,pitch_variation,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-0,pitch_variation,128,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-5,intonation,64,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,intonation,64,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-3,plp,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-5,intonation,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-7,mean_pitch,128,10,100,0.001,val_accuracy,0.1805555522441864
DNN-7,mean_pitch,128,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-2,intonation,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-8,intonation,64,10,50,0.001,val_accuracy,0.1805555522441864
DNN-8,intonation,64,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-7,mean_pitch,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-7,mean_pitch,128,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-7,mean_pitch,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-1,pitch_variation,128,10,50,0.001,val_accuracy,0.1805555522441864
DNN-0,spectral_centroid,64,3,50,0.001,val_accuracy,0.1805555522441864
DNN-4,intonation,64,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-0,plp,64,5,100,0.0005,val_accuracy,0.1805555522441864
DNN-6,intonation,128,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-6,intonation,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-4,intonation,128,10,100,0.001,val_accuracy,0.1805555522441864
DNN-6,intonation,64,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,hnr,128,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-9,intonation,128,3,50,0.001,val_accuracy,0.1805555522441864
DNN-6,jitter,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-6,jitter,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-0,spectral_rolloff,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-4,spectral_centroid,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-5,jitter,128,3,50,0.001,val_accuracy,0.1805555522441864
DNN-5,intonation,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-1,mean_pitch,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-4,mean_pitch,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-1,jitter,128,5,50,0.001,val_accuracy,0.1805555522441864
DNN-3,pitch_variation,64,5,100,0.0005,val_accuracy,0.1805555522441864
DNN-1,jitter,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-8,hnr,128,5,100,0.0005,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-0,pitch_variation,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,mean_pitch,128,10,100,0.001,val_accuracy,0.1805555522441864
DNN-8,intonation,64,5,100,0.0005,val_accuracy,0.1805555522441864
DNN-6,plp,64,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,pitch_variation,64,5,50,0.001,val_accuracy,0.1805555522441864
DNN-1,intonation,128,3,50,0.001,val_accuracy,0.1805555522441864
DNN-1,intonation,128,5,100,0.0005,val_accuracy,0.1805555522441864
DNN-1,hnr,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-1,hnr,128,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-8,pitch_variation,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-0,intonation,64,10,50,0.001,val_accuracy,0.1805555522441864
DNN-9,spectral_rolloff,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-7,hnr,64,3,50,0.001,val_accuracy,0.1805555522441864
DNN-1,intonation,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-4,mean_pitch,64,10,50,0.001,val_accuracy,0.1805555522441864
DNN-1,intonation,64,3,100,0.001,val_accuracy,0.1805555522441864
DNN-1,intonation,64,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-0,intonation,64,10,100,0.001,val_accuracy,0.1805555522441864
DNN-6,intonation,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-4,pitch_variation,128,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-0,intonation,128,5,50,0.001,val_accuracy,0.1805555522441864
DNN-5,pitch_variation,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-3,plp,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-9,intonation,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-9,intonation,64,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,intonation,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-9,intonation,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,128,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,128,3,50,0.001,val_accuracy,0.1805555522441864
DNN-3,mean_pitch,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-3,hnr,64,10,50,0.001,val_accuracy,0.1805555522441864
DNN-3,intonation,64,3,100,0.001,val_accuracy,0.1805555522441864
DNN-6,pitch_variation,64,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-6,pitch_variation,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-6,plp,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-5,intonation,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-5,intonation,128,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-2,intonation,64,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-2,intonation,64,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-7,speech_emphasis,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-6,pitch_variation,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-8,pitch_variation,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-8,hnr,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-8,hnr,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-5,mean_pitch,128,5,50,0.0001,val_accuracy,0.1805555522441864
DNN-5,mean_pitch,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-8,hnr,128,3,50,0.0001,val_accuracy,0.1805555522441864
DNN-8,hnr,128,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-3,jitter,64,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-2,pitch_variation,64,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-8,hnr,128,3,50,0.001,val_accuracy,0.1805555522441864
DNN-5,jitter,128,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-5,jitter,128,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-6,spectral_rolloff,128,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-3,hnr,64,10,50,0.0001,val_accuracy,0.1805555522441864
DNN-3,hnr,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-3,intonation,64,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-3,hnr,64,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-6,jitter,128,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-6,intonation,128,3,100,0.001,val_accuracy,0.1805555522441864
DNN-6,hnr,64,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-4,hnr,128,10,100,0.001,val_accuracy,0.1805555522441864
DNN-5,mean_pitch,128,5,50,0.001,val_accuracy,0.1805555522441864
DNN-5,mean_pitch,64,10,100,0.0005,val_accuracy,0.1805555522441864
DNN-2,hnr,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-9,speech_emphasis,128,3,100,0.0005,val_accuracy,0.1805555522441864
DNN-0,hnr,128,5,50,0.0005,val_accuracy,0.1805555522441864
DNN-7,zcr,128,10,100,0.0001,val_accuracy,0.1805555522441864
DNN-0,hnr,64,10,50,0.001,val_accuracy,0.1805555522441864
DNN-0,hnr,64,3,50,0.0005,val_accuracy,0.1805555522441864
DNN-0,hnr,64,10,100,0.001,val_accuracy,0.1805555522441864
DNN-7,mean_pitch,64,10,100,0.001,val_accuracy,0.1805555522441864
DNN-3,intonation,128,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-0,zcr,128,5,100,0.0001,val_accuracy,0.1805555522441864
DNN-6,pitch_variation,64,10,50,0.001,val_accuracy,0.1805555522441864
DNN-6,pitch_variation,64,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-9,pitch_variation,128,3,50,0.001,val_accuracy,0.1805555522441864
DNN-2,hnr,128,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-0,mean_pitch,128,10,50,0.0005,val_accuracy,0.1805555522441864
DNN-9,pitch_variation,64,3,100,0.0001,val_accuracy,0.1805555522441864
DNN-5,pitch_variation,64,10,50,0.001,val_accuracy,0.1736111044883728
DNN-0,hnr,64,5,100,0.001,val_accuracy,0.1736111044883728
DNN-0,zcr,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-0,mean_pitch,64,3,50,0.0001,val_accuracy,0.1736111044883728
DNN-0,mean_pitch,64,3,50,0.001,val_accuracy,0.1736111044883728
DNN-7,mean_pitch,64,3,100,0.0005,val_accuracy,0.1736111044883728
DNN-7,mean_pitch,64,3,50,0.001,val_accuracy,0.1736111044883728
DNN-7,mean_pitch,64,5,100,0.0001,val_accuracy,0.1736111044883728
DNN-2,hnr,64,3,100,0.001,val_accuracy,0.1736111044883728
DNN-7,mean_pitch,64,5,100,0.001,val_accuracy,0.1736111044883728
DNN-0,hnr,128,3,50,0.001,val_accuracy,0.1736111044883728
DNN-8,intonation,128,3,100,0.0001,val_accuracy,0.1736111044883728
DNN-0,hnr,64,3,50,0.001,val_accuracy,0.1736111044883728
DNN-3,intonation,128,10,100,0.0001,val_accuracy,0.1736111044883728
DNN-8,intonation,128,5,100,0.001,val_accuracy,0.1736111044883728
DNN-3,hnr,128,3,100,0.001,val_accuracy,0.1736111044883728
DNN-3,hnr,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-0,intonation,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-7,pitch_variation,128,10,50,0.001,val_accuracy,0.1736111044883728
DNN-7,pitch_variation,128,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-5,pitch_variation,128,10,50,0.0001,val_accuracy,0.1736111044883728
DNN-5,intonation,64,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-6,intonation,64,5,100,0.0001,val_accuracy,0.1736111044883728
DNN-2,hnr,64,5,50,0.001,val_accuracy,0.1736111044883728
DNN-7,shimmer,128,3,50,0.0001,val_accuracy,0.1736111044883728
DNN-2,pitch_variation,64,3,50,0.001,val_accuracy,0.1736111044883728
DNN-2,pitch_variation,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-7,hnr,64,10,100,0.0001,val_accuracy,0.1736111044883728
DNN-8,mean_pitch,128,5,50,0.001,val_accuracy,0.1736111044883728
DNN-7,intonation,128,10,100,0.001,val_accuracy,0.1736111044883728
DNN-7,intonation,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-7,intonation,128,3,50,0.0005,val_accuracy,0.1736111044883728
DNN-7,hnr,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-5,mean_pitch,128,3,100,0.001,val_accuracy,0.1736111044883728
DNN-6,hnr,128,3,100,0.001,val_accuracy,0.1736111044883728
DNN-5,mean_pitch,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-6,hnr,64,5,100,0.0001,val_accuracy,0.1736111044883728
DNN-1,intonation,64,5,50,0.0005,val_accuracy,0.1736111044883728
DNN-3,hnr,64,3,50,0.001,val_accuracy,0.1736111044883728
DNN-3,intonation,64,10,100,0.001,val_accuracy,0.1736111044883728
DNN-3,pitch_variation,128,10,50,0.0001,val_accuracy,0.1736111044883728
DNN-3,intonation,64,3,100,0.0005,val_accuracy,0.1736111044883728
DNN-3,hnr,64,5,50,0.0001,val_accuracy,0.1736111044883728
DNN-4,mean_pitch,64,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-9,intonation,128,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-9,hnr,64,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-9,intonation,64,10,100,0.0001,val_accuracy,0.1736111044883728
DNN-9,hnr,64,10,50,0.001,val_accuracy,0.1736111044883728
DNN-9,hnr,64,3,100,0.001,val_accuracy,0.1736111044883728
DNN-4,pitch_variation,128,5,100,0.001,val_accuracy,0.1736111044883728
DNN-9,hnr,128,3,100,0.0001,val_accuracy,0.1736111044883728
DNN-2,pitch_variation,128,3,100,0.001,val_accuracy,0.1736111044883728
DNN-3,pitch_variation,128,3,50,0.001,val_accuracy,0.1736111044883728
DNN-3,pitch_variation,128,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-5,pitch_variation,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-0,intonation,64,10,50,0.0001,val_accuracy,0.1736111044883728
DNN-3,pitch_variation,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-2,pitch_variation,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-6,intonation,64,10,100,0.001,val_accuracy,0.1736111044883728
DNN-3,mean_pitch,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-2,pitch_variation,128,5,50,0.0001,val_accuracy,0.1736111044883728
DNN-4,mean_pitch,128,3,50,0.0005,val_accuracy,0.1736111044883728
DNN-4,mean_pitch,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-4,mean_pitch,128,5,50,0.0005,val_accuracy,0.1736111044883728
DNN-4,mean_pitch,128,10,50,0.001,val_accuracy,0.1736111044883728
DNN-1,intonation,64,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-1,mean_pitch,64,5,100,0.001,val_accuracy,0.1736111044883728
DNN-5,jitter,64,3,50,0.0005,val_accuracy,0.1736111044883728
DNN-5,jitter,64,3,50,0.001,val_accuracy,0.1736111044883728
DNN-4,mean_pitch,64,3,100,0.0005,val_accuracy,0.1736111044883728
DNN-4,mean_pitch,128,10,50,0.0001,val_accuracy,0.1736111044883728
DNN-1,jitter,64,3,50,0.0001,val_accuracy,0.1736111044883728
DNN-4,jitter,64,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-1,jitter,64,5,100,0.0001,val_accuracy,0.1736111044883728
DNN-5,jitter,128,3,100,0.001,val_accuracy,0.1736111044883728
DNN-6,jitter,128,5,50,0.0001,val_accuracy,0.1736111044883728
DNN-4,plp,128,3,100,0.0001,val_accuracy,0.1736111044883728
DNN-5,intonation,64,10,100,0.0001,val_accuracy,0.1736111044883728
DNN-9,jitter,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-4,pitch_variation,64,10,50,0.001,val_accuracy,0.1736111044883728
DNN-6,mean_pitch,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-6,mean_pitch,128,5,100,0.001,val_accuracy,0.1736111044883728
DNN-1,hnr,64,10,50,0.001,val_accuracy,0.1736111044883728
DNN-1,hnr,64,3,100,0.0001,val_accuracy,0.1736111044883728
DNN-9,jitter,64,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-6,jitter,128,3,50,0.0005,val_accuracy,0.1736111044883728
DNN-9,intonation,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-9,intonation,128,10,100,0.0001,val_accuracy,0.1736111044883728
DNN-6,mean_pitch,128,3,100,0.0005,val_accuracy,0.1736111044883728
DNN-3,pitch_variation,128,5,50,0.0005,val_accuracy,0.1736111044883728
DNN-5,pitch_variation,128,5,100,0.0005,val_accuracy,0.1736111044883728
DNN-7,spectral_centroid,64,5,100,0.0001,val_accuracy,0.1736111044883728
DNN-0,pitch_variation,128,10,50,0.0001,val_accuracy,0.1736111044883728
DNN-7,spectral_centroid,128,3,50,0.0001,val_accuracy,0.1736111044883728
DNN-3,jitter,64,5,100,0.0001,val_accuracy,0.1736111044883728
DNN-4,intonation,64,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-8,pitch_variation,64,5,100,0.0001,val_accuracy,0.1736111044883728
DNN-8,pitch_variation,64,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-8,intonation,128,3,50,0.001,val_accuracy,0.1736111044883728
DNN-7,energy_variation,128,3,100,0.0001,val_accuracy,0.1736111044883728
DNN-8,hnr,64,10,100,0.0005,val_accuracy,0.1736111044883728
DNN-8,hnr,64,10,50,0.001,val_accuracy,0.1736111044883728
DNN-8,intonation,128,10,50,0.0005,val_accuracy,0.1736111044883728
DNN-1,pitch_variation,64,10,100,0.001,val_accuracy,0.1736111044883728
DNN-8,speech_emphasis,128,3,50,0.001,val_accuracy,0.1736111044883728
